_id,company/_id,company/about,company/backgroundImage,company/companyLocation,company/companyName,company/createdAt,company/culture,company/email,company/galleryImages/0,company/galleryImages/1,company/galleryImages/2,company/isPublished,company/kindOfEmployeeLookFor,company/logoURL,company/mission,company/paymentType,company/phone,company/sizeCompany,company/specialities,company/testimonials/0/content,company/testimonials/0/person,company/testimonials/0/position,company/testimonials/1/content,company/testimonials/1/person,company/testimonials/1/position,company/updatedAt,company/weOfferChallenges,company/weOfferKindOfChallenges,company/weOfferKindOfTrainings,company/weOfferTrainings,company/webSite,createdAt,email,jobs,numberOfJobs,updatedAt,company/testimonials/0,company/galleryImages/3,company/galleryImages/4,company/galleryImages/5,company/testimonials/2/content,company/testimonials/2/person,company/testimonials/2/position,company/youTubeLink,company/galleryImages/6,company/galleryImages/7,company/jobDisclaimer,company/paymentTypeOrdered,company/testimonials/1,company/testimonials/3/content,company/testimonials/4,company/galleryImages/8,company/galleryImages/9,company/galleryImages/10,company/galleryImages/11,company/testimonials/2,company/testimonials/3
5b6b689439f5f8763feab765,5b6b68b639f5f8763feab766,"Dinamico Aerospace is a leading supplier and broker of advanced aerospace products, service and support to commercial and government clients around the world. With 12 international offices and technical support staff located worldwide, Dinamico Aerospace serves as a critical link in the global aerospace supply chain.",,"Metropolitan City of Milan, Italy",Dinamico Aerospace,2018-08-08T22:03:00.329Z,"Dinamico Aerospace maintains a global network of technical experts and Product Application Engineers (PAE) who support every facet of our customers' needs.  From research and development to after-market modifications, we deliver the knowledge and insights necessary to meet your performance requirements.  

Our greatest strength is our people.  We offer our employees reimbursement for graduate studies and professional certification programs, flexible and remote work opportunities, as well as part-time and contract work for skilled professionals.  All employees receive profit-sharing bonuses and the opportunity for advancement.",sales@dinamico.space,,,,true,,https://spaceindividuals.com/var/www/images/a6d16ef3e5ccb3fdedde50e18ecf4725.png,,free,390230323875,25-50 employees,"Dinamico Aerospace supports all levels of the aerospace supply chain – from single components, to complex systems, to aerospace structures and original equipment manufacturers (OEM).  We provide solutions for the entire product life cycle of an aircraft or aerospace system – from raw material to aftermarket service.  Our unique ability to integrate a broad range of products and capabilities is our competitive advantage.",,,,,,,,,"We aspire to be the premier global aerospace industry support company whose comprehensive capabilities, access to quality products and integrated support processes advance the exploration, security and prosperity of the world.",,,https://www.dinamico.space,2018-08-08T22:03:00.329Z,mrusso@dinamico.space,,0,2018-09-20T09:56:50.447Z,,,,,,,,,,,,,,,,,,,,,
5b97b1e949068b0afefff175,5b97b22349068b0afefff18b,"We have 30+ years combined experience recruiting into the Space sector.

We have knowledge of projects that comprise of design, build, launch, control, data and apps.

Already we have been involved in projects in the areas of AI and machine learning for rovers; Machine learning for Earth Observation data; Cubesat's utilising IoT; Cubesat design and launch; In orbit servicing; Complex mathematical modelling for satellite control; Complex optics; Advanced classification techniques for agriculture.... To name a few!

So far 100% of our customers would use us again and recommend us and our rating is 4.8 out of 5 (I guess nobody is perfect!!) Some example testimonials can be seen below.
",,"Bristol, UK",We are Quattro,2018-09-11T12:16:35.890Z,"We are a company that puts the customer first. We are passionate about developing our staff to ensure they can mirror the complex technical nature of the Space sector with the customer at the heart. You will receive one on one training in the areas of business development, account management, the structure of the Space sector, the recruitment process, aftercare, client entertainment, running your own business and time management (crucial!)
",info@wearequattro.co.uk,https://spaceindividuals.com/var/www/images/754e6ade4c9292de66f678cdcec139e0.png,,,true,,https://spaceindividuals.com/var/www/images/8d952f6b429eb2c36c97bb71026f3e49.png,,free,0044 117 203 4444,1-25 employees,"Talent solutions including executive search, headhunting, contract, permanent, managed service, project work, consultancy, fixed price, statement of work.

We have experience in the UK&I and Europe.
","“Dealing with We are Quattro was a pleasure, they were efficient, polite and enthusiastic.  They took time to understand our needs thoroughly and also the context of our business and as a result they provided a small number of very appropriate candidates, this saved us a lot of time when reviewing potential recruits.  On the whole they were very patient with the fact that we had lots of demands”",Technical Director,Well known Space consultancy,"“I found that this recruitment company approach to the recruitment process was different. The recruiter that I worked with, found the perfect way to connect, engage and communicate between the parties. During the recruitment process,  In my view, they responded very well to the Employer and the Candidate (me) needs and dynamics and that was key for the successful outcome. The process was effective, clear, communicative and the recruiter brought very important ingredients to the recruitment process”",Alessandro,Mixed signal electronics engineer,2018-09-11T12:40:52.868Z,,We promote a healthy work life balance with the customer at the forefront of everything we do. We offer unlimited holiday and autonomy to our employees. We believe if you have a passion for Space this will be your driving force. ,,,www.wearequattro.co.uk,2018-09-11T12:15:37.486Z,info@wearequattro.co.uk,,0,2019-01-18T08:54:51.461Z,,,,,,,,,,,,,,,,,,,,,
59df28ff947f49c77101e477,59df2910947f49c77101e479,"Imagine taking part in the largest scientific experiment in the world. CERN needs more than physicists, engineers and technicians – if you’re a student or a graduate just starting your career, or are an experienced professional - whatever your field of expertise, CERN could be your next opportunity. CERN, Take Part!

CERN is a truly unique organisation. A genuine collaboration between countries, universities and scientists, driven not by profit margins, but by a commitment to create and share knowledge.
People here are part of immense scientific discoveries, answering some of life’s most complex questions and pushing the boundaries of understanding. Experts from every field come here to share in this ambition and the nature of this collaborative, international community creates a genuine atmosphere of trust. People are free to work creatively and to trust in, and rely on, their colleagues across the organisation.

History’s being made here – and the excitement is tangible, inspiring, overwhelming at times. It is the only place in the world that you can do this work in this way.",https://spaceindividuals.com/var/www/images/02873814215a7b781e0f5f10e726926b.jpg,"Geneva, Switzerland",CERN,2018-03-29T14:00:04.000Z,"The career progression will depend on whether you join CERN as a student, graduate or professional. As a student or graduate you will be working on projects with ample opportunity to acquire new skills, technical and general, alongside experts in their field and with access to technology and equipment like nowhere else on earth. 

Professionals will join the Organization typically for a 5 year, limited duration contract (with a possibility of extension to 8 years), and Career progression at CERN within a job will be based on performance and expertise, as well as the level of functions and responsibilities.",recruitment.service@cern.ch,https://spaceindividuals.com/var/www/images/68f43c2183c25db5f163171d8703e69a.jpg,https://spaceindividuals.com/var/www/images/7fb25df235b205550200d156014e45f1.jpg,https://spaceindividuals.com/var/www/images/e3f2a72febeb1444a532d6bc25b77723.jpg,true,,/profile-pic/1568054963919.jpg,,enterprise,,1000+employees,"At CERN, the European Organization for Nuclear Research, physicists and engineers are probing the fundamental structure of the universe. They use the world's largest and most complex scientific instruments to study the basic constituents of matter – the fundamental particles. The particles are made to collide together at close to the speed of light. The process gives the physicists clues about how the particles interact, and provides insights into the fundamental laws of nature. 

The instruments used at CERN are purpose-built particle accelerators and detectors. Accelerators boost beams of particles to high energies before the beams are made to collide with each other or with stationary targets. Detectors observe and record the results of these collisions. Founded in 1954, the CERN laboratory sits astride the Franco-Swiss border near Geneva. It was one of Europe's first joint ventures and now has 23 member states and seven associate member states.","CERN is incredibly diverse and it seems that whatever knowledge you have in any field, there will be some way to apply it here. CERN has opportunities in every technical field (and many administrative fields) and at all levels. It wasn't until I attended the Open Days that I became aware that my skills were in demand at CERN. Whatever your discipline - software, electrical, electronic, mechanical - there is a project here that needs you. The Fellowship Programme is a great way in as your specific skills and experience will be matched to a CERN project which needs them. Take part!",Michael,Computing Engineer at CERN,"CERN is a multicultural and international organization like nowhere else, one of the most interesting parts about CERN is the unlimited possibilities. There are requirements and unique use-cases in fields you will find nowhere in the world. Take part and participate in projects which involve challenging cutting-edge technology and hands-on experiments.",Kitti-Lai,Technical Student at CERN,2018-03-29T14:00:04.000Z,,"CERN’s values are integrity, commitment, professionalism, creativity and diversity. You can join CERN as a student, as a graduate, as a professional and this opens up a whole new world, in which you will work at the cutting edge of technology, in a diverse and rich environment alongside multiple nationalities and cultures, within multidisciplinary teams. People here enjoy living a truly cosmopolitan life, in the heart of Europe. 

The environment offers a myriad of leisure activities with excellent benefits, great remuneration and the freedom to work flexibly, it’s not just the work and atmosphere that makes people enjoy their jobs, it’s the tangible elements that they receive too.",,,http://careers.cern,2018-03-29T14:00:04.000Z,recruitment.service@cern.ch,,62,2021-01-27T09:28:02.836Z,,,,,,,,https://www.youtube.com/watch?v=hnuzbEDCa_8,,,,,,,,,,,,,
590a258c7cd117274a0ae681,590a25f07cd117274a0ae682,"At Terma our people make the difference. We employ talented, dedicated people to deliver integration and engineering solutions that help meet aerospace, defense, and security challenges. We are continually looking for highly qualified candidates to join in contributing to our outstanding team. If you're looking for a career where your expertise can make a difference, look to Terma.",https://spaceindividuals.com/var/www/images/093fb01f43d429801105c6fc0b224d40.jpg,"Darmstadt, Germany",Terma Group,2017-09-14T11:52:51.608Z,"At Terma, we consider skilled employees, enthusiasm and job satisfaction as the very foundation of our success and as a prerequisite for the development of the “best-in-class” solutions that Terma provides. We lead the way in applying new technology, offering a wide range of growth opportunities for each individual and emphasizing mutual respect across the board in our workplace.

Terma offers you a pleasant working environment, where you will be able to take on challenging tasks and responsibilities in a highly professional company.

Great opportunities for training and personal development | Challenges in advanced technical environment | International and cosmopolitan working atmosphere | An employment contract with an attractive package with extra-legal benefits | Highly competitive salary",recruitment.de@terma.com,https://spaceindividuals.com/var/www/images/108cff44eaef8f62e47ba801f39cb990.jpg,https://spaceindividuals.com/var/www/images/3f357d9b47a0d847baa3370af40ef389.jpg,https://spaceindividuals.com/var/www/images/749728f120b56e0147db94911be306b7.jpg,true,,https://spaceindividuals.com/var/www/images/d0bbd244d55c7cdd23fb5f88b2e23228.jpg,,enterprise,+49 6151 86005-0,1000+employees,"The high-tech and innovative Terma Group develops products and systems for defense, non-defense and security applications, including command and control systems, radar systems, self-protection systems for aircraft and vessels, space technology, and aerostructures for the aircraft industry. 
  
Terma A/S is headquartered at Aarhus, Denmark. Internationally, Terma has subsidiaries and operations in The Netherlands, Germany, United Kingdom, United Arab Emirates, India, Singapore and the U.S.

The worldwide space market is developing positively, and our product development over the last years has placed Terma in a comfortable position for a number of new opportunities in Europe, the U.S., and in the Far East. This applies to electronics and software solutions as well as space engineering services.

Space activities in The Netherlands include in-house turnkey system integration and development, specializing in spacecraft test, simulation, and in-orbit management systems together with the provisioning of highly specialized engineering consultants to ESA’s European Space Research and Technology Centre (ESTEC) in Noordwijk, The Netherlands.

Terma GmbH, the German subsidiary, focuses on support and services. For the spacecraft prime contractors, Terma GmbH supplies key components for the facilities they use for validating their mission critical spacecraft flight software. Within ESA, we have provided the ExoMars, BepiColombo, and Solar Orbiter Mission Control Systems and the ExoMars Operational Simulator. 
In the financial year 2016-2017, Terma secured new framework contracts with the European Space Operations Centre (ESOC), covering both systems and services. We have an increased presence in the European Organisation for the Exploitation of Meteorological Satellites (EUMETSAT), providing services including IT Support Services.",,,,,,,2017-09-14T11:52:51.608Z,,"Employment in Terma is either the start or the continuation of a career within a unique domain. Our strengths are dedicated professionalism, willingness to learn and improve, and strong relations between colleagues and customers worldwide. Unique solutions require talents. We make an effort to create an optimal environment for individual development through specific training as well as good leadership.

As a new employee, your immediate superior welcomes you with an intensive introduction program as well as a personal mentor. A good start is crucial for a long relationship. 

Apprentices are our guarantee to secure a highly competent next generation in Terma. At Terma, you will meet high professional knowledge and great willingness to share it.",,,https://www.terma.com,2018-03-07T14:02:08.000Z,recruitment.de@terma.com,,16,2021-01-27T13:24:59.183Z,,https://spaceindividuals.com/var/www/images/87ffa0484e56b3caef69c4c12e76d4dd.jpg,https://spaceindividuals.com/var/www/images/3d007d901b129e42092d637d9445c9c1.jpg,https://spaceindividuals.com/var/www/images/603e2c40097e65500724a76559e46856.jpg,,,,,https://spaceindividuals.com/var/www/images/40b9458060e0d2c7874bf72fccf4243a.jpg,https://spaceindividuals.com/var/www/images/27bc979844e2ab508d8b0392bc23424f.jpg,"Privacy Notice
By submitting your job application you confirm that you have read, understood and accepted this Privacy Notice, including Terma’s Privacy Policy as referenced below; and are providing your consent to Terma’s storage and processing of your personal data accordingly.

This Privacy Notice covers any personal data you submit to Terma for the recruiting process, including e.g.:
•	Your name, contact details and application status
•	Information included in your CV or cover letter, such as job history, academic background, skills and competencies, personal interests, languages spoken, and your photo
•	Job preferences and type of employment sought
•	Names and contact details for references

Please visit our Privacy Policy at www.terma.com. Here you will find additional information about our compliance with GDPR, how we use and protect your data, as well as information about your rights pursuant to GDPR. You will also find information who to contact at Terma in case you want to exercise these rights.",,,,,,,,,,
5bb5f0b517819747ac3fcb5a,5bb5f0e017819747ac3fcb5b,"Space Impulse was founded with a mission to lower space industry costs and accelerate times to orbit on a global B2B e-marketplace platform. The platform applies the security, transparency, and standardization advantages of blockchain and smart-contract technology to streamline industry supply chain integration. By fulfilling this mission, the company will help to clear and widen the pathway linking Earth and space, and empower a thriving and expanding space industry ecosystem.",https://spaceindividuals.com/var/www/images/f5326ca3128831a64b0f03582ec533df.jpg,"London, UK",Space Impulse,2018-10-04T10:52:16.114Z,,hr@spaceimpulse.com,,,,true,,https://spaceindividuals.com/var/www/images/0d23c893ac1cfb67acc3372e48534e78.png,,free,,1-25 employees,,,,,,,,2018-10-04T10:52:16.114Z,,,,,https://www.spaceimpulse.com,2018-10-04T10:51:33.785Z,rabi@spaceimpulse.com,,0,2019-10-02T19:42:05.203Z,,,,,,,,,,,,,,,,,,,,,
5bbe140f7cb8b5632a8a50aa,5bbe14257cb8b5632a8a50ab,"As an intergovernmental European Organisation, EUMETSAT has 30 Member States (Austria, Belgium, Bulgaria, Croatia, Czech Republic, Denmark, Estonia, Finland, France, Germany, Greece, Hungary, Iceland, Ireland, Italy, Latvia, Lithuania, Luxembourg, The Netherlands, Norway, Poland, Portugal, Romania, Slovakia, Slovenia, Spain, Sweden, Switzerland, Turkey and the United Kingdom).",,"Darmstadt, Germany",EUMETSAT,2018-10-10T15:00:53.061Z,,bertrand.theodore@eumetsat.int,,,,true,,/profile-pic/1586191763773.png,,free,+4961518077,250-500 employees,"EUMETSAT is Europe’s meteorological satellite agency. Its role is to establish and operate meteorological satellites to monitor the weather and climate from space - 24 hours a day, 365 days a year. This information is supplied to the National Meteorological Services of the organisation's Member and Cooperating States in Europe, as well as other users worldwide.

EUMETSAT also operates Copernicus satellites on behalf of the European Union and provide data services to the Copernicus marine and atmospheric services and their users.",,,,,,,2018-10-10T15:00:53.061Z,,,,,http://www.eumetsat.int,2018-10-10T15:00:31.380Z,bertrand.theodore@eumetsat.int,,0,2020-04-06T16:49:25.473Z,,,,,,,,,,,,,,,,,,,,,
5bd081277cb8b5632a8ac74e,5bd081547cb8b5632a8ac74f,We're a start-up that provides the space market with innovative propulsion systems and services and develop disruptive space technologies to answer demanding aerospace market requests: our mission is to satisfy the need of smart solutions for miniaturized satellites and small rockets. Key products are electric and chemical propulsion systems for in-space and launcher applications.,,"Padua, Province of Padua, Italy",T4i Technology for Propulsion and Innovation Srl,2018-10-24T14:27:32.783Z,,careers@t4innovation.com,,,,true,,/profile-pic/1586191213809.png,,free,049 927 1547,1-25 employees,,,,,,,,2018-10-24T14:27:32.783Z,,,,,www.t4innovation.com,2018-10-24T14:26:47.855Z,careers@t4innovation.com,,0,2020-04-06T16:40:31.936Z,,,,,,,,,,,,,,,,,,,,,
5bed909cccb24c48c463b262,5bed90c8ccb24c48c463b267,"Adamant Composites Ltd is an industrial SME working on high-tech applications of Advanced Materials and Structures supporting our International Customers with design, manufacturing and new technologies for their products. We are a dynamic Small Company based in Patras, Greece, offering our employees state-of-the-art engineering projects, flexible working hours, and stable working environment in a competitive package. Since 2012 that the company started we have been growing, eventually creating a team of 15 engineers and technicians. ",,"Patras, Greece",Adamant Composites,2018-11-15T15:29:12.270Z,,info@adamant-composites.gr,,,,true,,/profile-pic/1586190478669.png,,free,+302610931730,1-25 employees,,,,,,,,2018-11-15T15:29:12.270Z,,,,,www.adamant-composites.gr,2018-11-15T15:28:28.921Z,info@adamant-composites.gr,,0,2020-04-06T16:28:00.670Z,,,,,,,,,,,,,,,,,,,,,
5c0f818bdfd6b8779cdbf935,5c0f81bddfd6b8779cdbf93a,"Philotech, your partner for engineering and consulting

Since more then 30 years, we have offered services covering the complete lifecycle of technical systems from concepts, design, development to customer services and certification to contribute to our customers' value creation.

We are operating in an international oriented infrastructure within Europe.

Our creative teams consist of highly qualified and motivated engineers who are facing the challenge of solving complex projects.

Philotech offers services across several industries as work packages, service contracts as well as temporary work. Highly specialized experts are developing complex solutions in close co-operation with our customers.",,"Taufkirchen, Germany",Philotech Systementwicklung und Software GmbH,2018-12-11T09:22:05.310Z,,ralf.molzahn@philotech.de,,,,true,,https://www.spaceindividuals.com/var/www/images/4d0a9b0f7771b356f21cffa136aac30f.png,,free,+49 151 55 02 09 99,250-500 employees,,,,,,,,2018-12-11T09:22:05.310Z,,,,,www.philotech.net,2018-12-11T09:21:15.164Z,ralf.molzahn@philotech.de,,0,2019-01-18T09:14:47.370Z,,,,,,,,,,,,,,,,,,,,,
5b0bfe94f2bd79604504fcfc,5c113474dfd6b8779cdc1416,"HyImpulse is a New-Space start-up based in Hardthausen, Germany. HyImpulse was founded by 5 DLR employees with excellent experience in chemical and hybrid rocket propulsion as well as a good network in the international space industry. ",,"74239 Hardthausen am Kocher, Germany",HyImpulse Technologies GmbH,2018-12-12T16:16:52.777Z,,career@hyimpulse.de,,,,true,,,,free,+4915126577936,1-25 employees,"We are developing a mini launcher using disruptive technologies to provide low-cost small-sat launch opportunities for Europe and the whole world. We are sure that disruptive technologies and ways of thinking can lower the cost of orbital launches and at the same time increase flexibility for our customers. These disruptions include in the first place inherently safe hybrid rocket propulsion systems with advanced paraffin-based fuels. Our launcher therefore will use ""green propulsion""​ without toxicity and environmental harms. Other important disruptive technologies include COTS components for avionics, state of the art production technology for light weight composite structures, 3D printing of various parts, and decreasing cost by serial production. For example, our main engine will be used several times on the launcher. Our first product in development is a single stage sounding rocket using a hybrid rocket engine to deliver institutional and commercial experiments into a micro gravity environment during a suborbital flight. Based on that technology demonstrator, a mini launcher with a target payload of 400 kg into a Low Earth Orbit will be developed.",,,,,,,2018-12-12T16:16:52.777Z,,,,,www.hyimpulse.de,2018-05-28T13:05:24.450Z,schmierer@hyimpulse.de,,0,2019-06-12T08:07:20.129Z,,,,,,,,,,,,,,,,,,,,,
58ec81c2452918cb21646e51,58ec81f5452918cb21646e52,"HE Space Operations is a privately-owned company, operating internationally with offices in the Netherlands, Germany and the USA. HE Space Operations is specialised in personnel recruitment with its focus exclusively on space agencies and the space industry. Our recruitment team combines human resource competence with technical expertise in order to seek out highly educated and motivated professionals. Our current staff originate from all over Europe and beyond and possess a wide range of capabilities in engineering, science and general administration. 

In 2014, HE Space won the German Corporate Social Responsibility Award for Gender Diversity. We provide expert engineering, scientific, management and administration support to the main ESA establishments and to EUMETSAT. Our industry customers include Airbus Defence and Space, ArianeGroup, OHB Systems, DLR GfR, Thales Alenia, Rovsing, Jena-Optronik, TESAT Spacecom, IABG, STI Space tecdh and Mynaric. Our staff have made significant contributions to many of Europe’s most exciting space projects. 

Imprint: https://www.hespace.com/imprint",https://spaceindividuals.com/var/www/images/29155fc6f21de51c6888a8c7108a211e.jpg,"Flughafenallee 24, 28199 Bremen, Germany",HE Space,2017-06-06T00:00:00.000Z,"Unique career opportunities: whether you are an engineer, scientist or business management professional and are passionate about space, we can facilitate your next career move. Career opportunities cover all areas of space with both agency and commercial organisations ranging from ESA and EUMETSAT to well-known space companies such as Airbus Defence and Space,  ArianeGroup, OHB Systems, DLR GfR, Thales Alenia, Rovsing, Jena-Optronik, TESAT Spacecom, IABG, STI Space Tech and Mynaric.

A gateway to the most exciting projects: ESA Astronaut, Andreas Mogensen started his career at HE Space and received our support up to his selection into the European Astronaut Corps. Our colleagues contribute to a wide range of groundbreaking space programmes including Galileo and Copernicus, ExoMars, LISA Pathfinder, Euclid, the Ariane and Vega launchers as well as the International Space Station. Take a look behind the scenes.
 
An extensive network in the space community:  HE Space is deeply embedded in the European space community, founding, fostering and sponsoring activities on all levels and integrated with all major space players.
 
The highest quality service: while our customers receive the highest levels of service, our employees benefit from the best HR support in the industry. 
 
An international and multicultural environment: we are an international company and currently employ staff from 32 different countries. You can benefit from our unrivalled experience in easing your move to a challenging new job at an exciting new location.",jobs@hespace.com,https://spaceindividuals.com/var/www/images/462b32156a6842bd3d7d8530d97cb6e8.jpg,https://spaceindividuals.com/var/www/images/bb8e5d9376fe660bf56b5534bab2641a.jpg,,true,,https://spaceindividuals.com/var/www/images/240b58c8169aee18f108cf1938bf150d.jpg,,enterprise,,100-250 employees,"Human Resources Service for Space, Consultancy for space, and Technical recruitment","My move to ESA has included many new starts – new job, new people, new country, new house. Getting through the steps of relocation and adjustment were made smooth and easy with the support of the HE Space team. It was not only about receiving guidance for the paperwork and registrations. More than that, it was about having someone to ask your questions, someone to organize social events for you to meet new people, or simply someone to have lunch with who is always happy for a small and friendly chat. After two years’ in ESA, HE Space is like a little family.",Priel Manes,Marketing Strategy and Business Developer,,,,2017-06-06T00:00:00.000Z,,"The passion for people is at the heart of HE Space. By creating and cultivating an encouraging, energising climate of mutual trust and loyalty, HE Space has evolved to become more than just the leading provider of professional personnel. Based on the principles of excellence, social responsibility and diversity HE Space attracts talented and ambitious professionals from all over the world. It opens up amazing opportunities and fosters lifelong learning among our teams of open-minded staff.

Our ability to understand, embrace and operate in the space sector is at the core of our service. We fundamentally believe in the well-being of our employees and take pride in the accessibility and pro-activeness of our HR support.

Business integrity and sound values are key drivers to the success of HE Space.",,,https://www.hespace.com,2017-06-06T00:00:00.000Z,jobs@hespace.com,,3,2021-01-20T13:44:16.400Z,,,,,,,,,,,,,,,,,,,,,
