VidID,User,Date,Comment
gfDE2a7MKjA,@rakeshkhattri4758,2 days ago,"Dear Harry, i am a Nepali guy on my mid 30s & a aviationist by profession however this new year i decided to add some skills to my resume/real world hence i decided to try n learn Python for the very 1st time. Thus i ve been to places all over on the internet to look for a right materials for learning python and ended up on your video here. for me the programming languages are like bouncers, never heard subjects bt  with you i ve been able to learn so much. Yet m on Chapter 2 of your video this time bt couldnt stop myself writing this for your generous gesture towards us. thank you bhai for your all efforts & time.    "
gfDE2a7MKjA,@Tushar0929,4 days ago,1:39:24 done with chapter two  Thanks Harry I find this very comfortable from being a non IT background I am hoping that one day I ll work in an MNC  
gfDE2a7MKjA,@rockertechs1117,2 years ago,The guy is working hard everyday to make learning easy for us. I have never seen such a great guy  in my life . You Deserve Millions of Subs  2.4K 
gfDE2a7MKjA,@neildas1301,1 month ago,"For Q3 of Chapter 5, the answer is that both 18 (numeral literal) and  18 (String literal ) would be printed as  they are unique due to the difference in their datatypes.  "
gfDE2a7MKjA,@rahulmishra3947,2 weeks ago,"The Course is very helpful and this feedback is coming from a non-IT background student , you are a saviour and your teaching style is so ez and so efficient  Thanks A lot , loving the course <3  "
gfDE2a7MKjA,@simranmeshram3514,2 weeks ago,"Being from a Mechanical Engineering background, programming languages have always haunted me. But thanks Harry for this terrific course!  "
gfDE2a7MKjA,@legendhimself3214,3 weeks ago,1:37:00 - Chapter 2 - Practice set - 6th   a=input( Enter the number to calculate the square root: )    
gfDE2a7MKjA,@komalpatil717,7 days ago,"6:07:13   Chapter 7 pr 10   num = int(input(“enter the number: “)) for i in range (-10,0): Print (f “{num} x {-i} = {num*-i}”)    "
gfDE2a7MKjA,@sweetfamily3523,4 months ago,"3:19:24  Harry, you are doing a great job. I am having a great time learning python via this session. First I was ignoring you asking for comments but now I actually realize the efforts you put in to this video just to make us learn.     "
gfDE2a7MKjA,@BishanKDeka,1 month ago,"4:49:10 A better way will be to make a list with those numbers, use sort, then print the last indexed element (3)  "
gfDE2a7MKjA,@hiteshthakur5785,1 month ago,"Just Completed this course and I must say what a wonderful teaching, making the video in so layman term. If anyone wants to start their python journey then you should definitely go for this video.  "
gfDE2a7MKjA,@pankajbedi1983,13 hours ago (edited),"@CodeWithHarry:  Chapter 4, ans5 practice set : print(a(count.0)). Good work Harry, Till chap 4 I am able to understand more than 90%. I have one question - how should we remember all this..... I move to the next topic and keep forgetting old ones.... Any advice... "
gfDE2a7MKjA,@divyeshchauhan2029,1 month ago,Hello Harry Sir. Whenever i want to learn something in coding it is your tutorials and you which come to my  mind first. I have started my coding journey from the c language tutorial created  by you.I have watched it completely and i learnt more and more as i watched it again. Thankyou very much for creating such wonderful tutorials.  
gfDE2a7MKjA,@215_yogeshshendage7,8 days ago,"time stamp: 9:04:30  The python course is very good, Thanks for this Harry!  "
gfDE2a7MKjA,@suyognarayankar8239,4 months ago,"Harry, you re adding value to the life of millions of youngsters. Keep doing the great work, you re upskilling the future tech geeks/enthusiasts of India and obviously, people who have learned from you will never forget you. So the blessings that you re getting are more valuable than anything else :)  "
gfDE2a7MKjA,@user-vu2kf7qc6u,3 weeks ago,2:32:40  Dear Harry THis course is really nice thanks for making this course and keep making amazing courses like this one again thank you brother  
gfDE2a7MKjA,@tahmidmahbub9770,1 month ago,09:15:03  Employee is printed automatically due to def init_ function  cause self is automatically passed. As for the other three lines are printed by the getDetails() function which takes attributes from the def _init_ function  
gfDE2a7MKjA,@namanwadhwa1178,11 days ago,"Time stamp 4:55:33 Sir it could also be done by  a=int(input(""Enter the number a \n""))   "
gfDE2a7MKjA,@user-zr3br1bm7v,4 weeks ago,"6:07:29 the code for the inverse table is : a=int(input( Enter the number:  ))  for i in range(1, 11):    "
gfDE2a7MKjA,@saonipal5273,12 days ago,1:37:12 right now I m here. It is going so good and easy to learn. Really appreciating. Thank you   
gfDE2a7MKjA,@anaygaming0074,1 year ago,"3:19:36  Solution a = (7, 0, 8, 0, 0, 9) print(a.count(0))    "
gfDE2a7MKjA,@akashpatil9865,3 weeks ago,4:34:02 ---> Greater. Thanks for the course Guruji!  definitely it is helping lots of  knowledge gainers like me. It means a lot for me!  
gfDE2a7MKjA,@anjaliprashar556,1 month ago,Thank you so much Harry sir for your notes it s very helpful to understand the concepts and we really love the way of your teaching style ️  
gfDE2a7MKjA,@parmodsingh9829,9 days ago,"The question was good 1:37:08  I am learning Python by watching your videos, awesome video brother ️  "
gfDE2a7MKjA,@vinayakrathore72,3 weeks ago,"Ok...so im a bsc in cs & it student  and ive goan through this video just to brush up my python knowledge... what a video it is, just amazing!!!! the way he explains with real life examples is just great... perfect video to start a coding life for beginners, highly recommended for those who wanna see what coding is like, tbh a college professor will never teach u like this man,,, loved it sir tysm for  this amazing video    "
gfDE2a7MKjA,@ashishkhetwal5022,2 weeks ago,"7:07:00 Thanks Harry! I made my first game  after this i created rock, paper, scissor and guess the number also! thank you    "
gfDE2a7MKjA,@namankapoor5713,12 days ago,"4:55:40 We can also complete this question like this: number1=int(input(""Enter your number1:""))  number2=int(input(""Enter your number2:""))    "
gfDE2a7MKjA,@user-js2ku2vt2f,1 month ago,7:03:12   I have made the first game of my life. All thanks to you and your lessons sir!! 
gfDE2a7MKjA,@abhishekthakkar9556,2 days ago,"06:02:21 can also be done as follows with user input  n = int(input(""Please enter the value: \n""))   "
gfDE2a7MKjA,@anshusharma8753,1 year ago,"I was trying to learn python since long ago, but always lost my interest in python after one video.. now i got the best video for the beginners like me.. your practice set is really very helpful.. I have completed two chapters and my interest is still in learning python. That s amazing.. Thank you so much Harry for teaching us in a simple way..  "
gfDE2a7MKjA,@akshayrao9483,4 weeks ago,6:45:50  Question 4:  Write a recursive function to calculate the sum of first n natural numbers Answer: def sum(n):          if n==0 or n==1:    
gfDE2a7MKjA,@user-bb1qq9yz8r,1 month ago,"timestamp 11:36:20 for multiplication of vectors of different length  def __mul__(self, vec2):   "
gfDE2a7MKjA,@namanwadhwa1178,11 days ago,"Time stamp 4:45:32 Sir we could do that easily by this  a=int(input(""Enter the number a \n""))    "
gfDE2a7MKjA,@TheBlackCodez,19 hours ago,      Thanks for this sir. I am a class 8th student I can understand python way better now. I will work hard in this field and will become the master of it. As long as your blessings are with me       
gfDE2a7MKjA,@user-oq8zy8pt5e,5 days ago,Your efforts invested are highly appreciated bro. Hats off 
gfDE2a7MKjA,@bahnimanghosh8067,1 year ago,"Completed Chapter 5 with Practice problems(4:19:27). Till now My experience with this Course is PYTHON have amazed me with its features which are different from C, C++; here we can do many algorithms so easily by using functions and don t need to think about memory management! Thank you So much Harry Sir for providing such a good course absolutely free!  "
gfDE2a7MKjA,@aghajaanbrothers7700,3 weeks ago,"Hello harry Sir,  I know its way late but yes. I am a mechanical engineer who ha no idea about coding but I really wanted to learn it for building my skills. And I really owe you a honest Thankyou for making out things so simple for me.  "
gfDE2a7MKjA,@gauravdoiphode3698,6 days ago,I am a beginner for python.. And today I learned  two chapters.. I am lucky to reach your channel. The way you teach is awesome.. Each and every step you explained like no need to listen again...  Thank you so much... Now  it is 2:30 am.. will continue further chapters  tomorrow ....   
gfDE2a7MKjA,@ExperimentX,2 days ago,"09:15:00 ""1 line prited by _init_ function last 3 line printed by both init and getDetails  as ijit function stores the the data of self.name self.salary and self.subunit and getDetaist use this data to print last 3 line"" as my understanding. Thanks for the lecture i am going to resume.  "
gfDE2a7MKjA,@legendhimself3214,3 weeks ago,5:05:00  - Chapter 6 - Practice set - Question 4  Username = input( Enter your Username:\n )  length=len(Username)   
gfDE2a7MKjA,@krishnankundan,2 years ago,"The only who is providing education free of cost in this costly world. Really Appreciative work. Just Imagine How Much Time He Would Have Invested just for us , writing handwritten notes is not a easy job.    "
gfDE2a7MKjA,@chiragpawar5910,1 month ago,"timestamp 4:45:41 one of my biggest doubt regarding for loops in python is the syntax usage for  in , thanks for clearing  "
gfDE2a7MKjA,@user-ww6df8ie2m,1 month ago,"5:05:24 ch-6 practice set Q6  username = input(""please enter your username: "")    "
gfDE2a7MKjA,@alexclansy3754,6 days ago,03:19:29 completed practice set  
gfDE2a7MKjA,@user-ve1pb4rv2t,1 month ago,Timestamp = 6:44:23 Chapter 8 Practice set 8 Question number 4   
gfDE2a7MKjA,@push__pa5832,2 weeks ago,I am Masters pass out with lifesciences background and must admit your way of teaching made python way easier than pathway of glycolysis taught by my professor.  
gfDE2a7MKjA,@jajatisatpathy6843,7 months ago,"7:06:46 I have created my first computer game. This is to thank you, HARRY for being such a great mentor to help literally anyone code. I know these are very small steps towards anything but I am sure that these small steps will lead to something bigger. Hats off to you for the way you mentor others to learn coding in such a simple way and for giving real-life examples that a beginner will become a pro never knowing when.    "
gfDE2a7MKjA,@nitinsokhal5781,1 month ago,9:04:31  This python course in one video is best. after learning python course from this video i haven t left any doubts. The way of teaching python is awesome. 
gfDE2a7MKjA,@sonaliwavhal3365,1 month ago,"Practice set 6. Q no 7: a=input(""enter the blog : "")  if  harry  in a.lower():      print(""The blog is written for harry"")    "
gfDE2a7MKjA,@daudibrahim9987,2 weeks ago,"Time Stamp: 4:33:44 a=22  if(a>9):      print(""Greater"")   "
gfDE2a7MKjA,@manjugupta1234,4 weeks ago,07:03:24   first game i have coded in my life. Thanks Harry for the wonderful work. Keep it up 
gfDE2a7MKjA,@user-py4nk8sx2t,6 days ago,This video is a gem for beginners  
gfDE2a7MKjA,@krissbasa6838,11 months ago (edited),I am just disappointed why this channel hasnt got  millions of subs ...This man makes time for us and works very hard so that learning to code will be very easy for us by giving notes projects and every code written in this course....Hats off to you Harry Bhaithank you so much for such amazing learning experience    
gfDE2a7MKjA,@tiaussardar8192,1 month ago,"9:41:08 Train Reservation program with the use of list:  class Train:      def __init__(self, train, fare, total_seat, route):    "
gfDE2a7MKjA,@kalpakchincholkar5307,1 month ago,"Hello Sir, I have searched many videos of python...but I like also love your video tutorial because you have explained everything in detail and also with notes... its really unbelievable...I suggest your video to my friends and students too... it really helps me to clear my basic things.....!    "
gfDE2a7MKjA,@cookwith.shahnaz,12 days ago,Sir I dont have any word to Thank You. Sir you are my real Mentor. Sir its been alot joy from learning from your classes. Harry Bhai Zindabaad!!!!!!!!!  Love from Pakistan Harry bro.. 
gfDE2a7MKjA,@wwegamer007,3 weeks ago,Hello Harry bhai...thanks for the python course. you are great.  Rap song  for python Verse 1:    
gfDE2a7MKjA,@kirtilohani7895,11 days ago,U had done a great job ... just go with d flow..... ND keep uploading such a usufull content in future ....huge respect from bottom of my heart ...thanks a million Sir   
gfDE2a7MKjA,@saurabhjoshi8001,2 years ago,This guy is taking more effort to make the students and professionals to understand new languages...Hats off to you Harry..You are truly a gem...  
gfDE2a7MKjA,@aaryansrivastava1590,1 month ago,4:34:00 Greater will be printed. This python course is amazing!  
gfDE2a7MKjA,@kaifcorner6621,3 weeks ago,"I have written the first code in my life and this credit goes to you. Thanks a lot, sir  "
gfDE2a7MKjA,@mustafaqjburhani2479,2 weeks ago,Hello harry sir  This course is very helpful I m very greatful to have a teacher like you ! Thank you so much sir !  
gfDE2a7MKjA,@legendhimself3214,3 weeks ago,6:48:00 - Chapter 8 - Practice set - Question 6  def cms(inchs):      return (inchs * 2.54)   
gfDE2a7MKjA,@luckyguy531,12 days ago,Thank You So Much Brother you are the only reason by which i made my first rock paper scissors game .  Love You Brother ️  
gfDE2a7MKjA,@boobaswordsupremacy1084,3 weeks ago,This course helped me to get 4.00 cgpa in my first semester. Thank you brother!! <3  
gfDE2a7MKjA,@tarunjhamb5388,3 weeks ago,"3:19:30 a = (7,0,8,0,0,9)  we use print(a.count(0)) and it gives us : 3   "
gfDE2a7MKjA,@ritikmahato1263,2 weeks ago,"6:52:07  num = int(input(""enter your number : "") def multiplication_table(num) for i in range(1,11):   "
gfDE2a7MKjA,@user-jh2xz3jg9c,1 month ago,"(TimeStamp: 4:59:52) Sir, in the Q.2 of Practice Set-6, there can be an alternative and shorter way to write the program, as follows:-  m1 = int(input(""Enter marks of subject 1: ""))  m2 = int(input(""Enter marks of subject 2: ""))    "
gfDE2a7MKjA,@shauryabhansali3731,2 weeks ago,5:05:47 The program can be solved by either using Len function or running a loop followed by count increasing by every time a loop runs.  
gfDE2a7MKjA,@sahiljadhav3647,8 months ago,"Whenever I thought about coding or programming, it always created a very complex picture in my mind because of which I resisted to take a step forward. Thanks to you Harry, you’ve made it so simple and easy to understand and I believe that not only me but whoever has been watching your content must be super proud of you and respect to all your efforts to make our nation able to learn for free bina kisi bahane ke.     "
gfDE2a7MKjA,@studenthub9555,1 month ago,"First of all thankyou Harry brother for your wonderful course , it is an amazing wonderful course i love it and enjoying python .......... god bless you thankyou for such hardwork.......3:19:55  - we use  a.count  no. of zero  3.  "
gfDE2a7MKjA,@abhaypandey8880,3 weeks ago (edited),"20/1/23 @ 15:10 - I completed 1st chapter upto 33:00 , print(""thanks bro"") print(""ram ram to all"") 30/1/23 @ 15:04 - Completed Ch-1 s Practice test upto 44:10 , #head towards ch- "
gfDE2a7MKjA,@Mrtanish_244,13 days ago,Chapter 4 - Lists & Tuples: 02:35:04                     I AM ENJOYING YOUR VIDEO 
gfDE2a7MKjA,@daudibrahim9987,2 weeks ago,timestamp=  3:19:39 Chapter: List and Tuples Practice Set: Questipn No. 5    
gfDE2a7MKjA,@ikik790,4 weeks ago,"Haris bhai always make very good videos. Very helpful video ️ keep it up bhai.. youth is proud of ppl like you with talent who is passonate to share their talent , teach students. Tqsm for the content ️ "
gfDE2a7MKjA,@215_yogeshshendage7,2 weeks ago,time stamp 5:44:37 Excellent notes harry thankyou!  
gfDE2a7MKjA,@gaurang6321,8 months ago,Harry i must confess one thing that i am an HR professional and earlier i didnt even know a  P  of python but really glad to have a mentor like you that now i started connecting the dots.. you more than asumn and honestly speaking you are doing a fabulous job  keep rocking  
gfDE2a7MKjA,@smitshah3753,4 weeks ago,"It was of such a help!! Thankyou so so much sir, you’re doing great by providing all this for free "
gfDE2a7MKjA,@harinamsingh7865,1 month ago,"5:05:08 Chapter 6 :  username=input(""enter your name"") a=len(username)   "
gfDE2a7MKjA,@kavikumar377,12 days ago,"U r a great teacher.।। I m beginner, but u made to understand everything of it so simply.।। What a way of teaching.।। Great sir.।!!!!!can t thank you enough sir.  "
gfDE2a7MKjA,@musamahalawala5140,1 month ago,Thanks Harry sir You have unique skill to teach us coding.  
gfDE2a7MKjA,@snehshah2693,1 day ago (edited),"5:05:42  practice set Question-4 the code will be : str1 = input(""Enter the username: "")  if(len(str1)>=10):      print(""The length of the username is more than 10.\n"")   "
gfDE2a7MKjA,@user-tq9jd4qw8k,2 years ago,"This guy is a real legend, who is helping youngsters and professionals who are looking to build their career.. Hands Off Brother --> Take a Bow..  "
gfDE2a7MKjA,@daudibrahim9987,2 weeks ago,"Time Stamp: 4:34:32 Quick Quiz code below:  a=int(input(""Enter Your Age:\n""))    "
gfDE2a7MKjA,@akshayrao9483,1 month ago,"5:56:22   Chapter 7 Practice Set num=int(input(""Enter a number\n""))  sum=0   "
gfDE2a7MKjA,@sudeepsharma6917,6 hours ago,"Timestamp 11:04:19 , Practise question -2 It is Multilevel Inheritance "
gfDE2a7MKjA,@user-nl8ce7fp1x,1 month ago,"06:07:15 C7 PS Q10 table = int(input(""Enter the table: ""))    limit = 10   "
gfDE2a7MKjA,@user-qi8ug3ts1x,10 days ago,"5:51:27 Chapter 7_Problem03  a = int(input(""Enter the number : ""))    "
gfDE2a7MKjA,@sudarshangapat9507,1 year ago,I was revising python concepts after months and you made it so simple yet understandable !!! Thank you so much Harry Bhai  
gfDE2a7MKjA,@bikashranjanbehera741,1 day ago,"10:36:19 the property decorators used in the programs, are they executable part? or just used for the purpose of decorations "
gfDE2a7MKjA,@blankesque2469,1 month ago (edited),"Harry sir, thanks for the best python beginners course and the notes and files provided were so helpful. "
gfDE2a7MKjA,@theclashgaming4877,1 month ago,"07:02:52 Made the first game of my life Harry, thanks to you!!  "
gfDE2a7MKjA,@khairuzzmankhan6618,3 days ago,"►TimeStamps: 5:05:53 #====problem-4=====  name = input(""enter your user Name: "")  if(len(name)<10):    "
gfDE2a7MKjA,@dushyantarora4697,1 month ago,"5:05:16 Practice 06, question 04: a = input( enter your username\n ) if (len(a)<10):     print( less characters )   "
gfDE2a7MKjA,@imrans.learning4u,2 weeks ago,"Tuple is one of four datatypes used in Python. The other 3 are List, Set and Dictionary. Sometime tuple is preferred over List if speed of program matters since it occupies lesser memory than list. https://youtu.be/VuijhXmSuZ "
gfDE2a7MKjA,@exevil2056,1 year ago (edited),5:05:28  Made it till Here  loving the  course And dedication you put towards it and way you teach   would love to donate whatever I can upon landing a Job  Thank you so much  
gfDE2a7MKjA,@alfasani261,1 month ago,"Thanks harry, you are doing a great job, add some ads as well in your videos, make money bro!  People are going to universities and paying lots of money and still, they are unable to take this epic-level course  thanks again buddy   "
gfDE2a7MKjA,@tahmidmahbub9770,1 month ago,"Harry sir , I have a question regarding instance attributes. I understood you instance attributes problem, but if I try this : class Number:      def sum(self):   "
gfDE2a7MKjA,@msaleemmujahidkurawali944,12 days ago,Thank you Harry sir for explaining the python in easy way. I am beginner and can understand all programs  easily. thanks again 
gfDE2a7MKjA,@c111samakalam5,1 month ago,7:42:00 Chapter Number 9. Question No.3   Working Code -   
gfDE2a7MKjA,@darshankokal4670,1 day ago,Harry Bhai..Now I have very good job following your videos. But Can you please make a video on S.O.L.I.D. principle with python. It would be appreciated. Thanks alot for your efforts 
gfDE2a7MKjA,@papa4669,9 months ago,"I have completed chapter 2 practice set at 1:39:11. You are an amazing ""Teacher"". I really love the way you teach, you explain things so nicely. Anyone can learn python from you and notes are super short and easy to understand. Thank you for taking time to make this video.  "
gfDE2a7MKjA,@user-zp7fp1fw4g,3 weeks ago (edited),3:19:07          Chapter 4  practice set (Solution no 5)    
gfDE2a7MKjA,@user-zo3gi5pk2n,1 month ago,6:45:40  def sum(n):      if n==1:          return 1    
gfDE2a7MKjA,@syedinamulla4967,5 days ago,9:04:27 This course is fabulous 
gfDE2a7MKjA,@1991trupti,4 weeks ago,"@CodeWithHarry hiii.. i am learning pythonn by watching your videos, its great.. You taught amazingly.... i have an query  How to do changes in multiple line as you r doing in video...timestamp is (3.13) "
gfDE2a7MKjA,@user-mp8up5ke1f,13 days ago,@CodeWithHarry 6:46 //Time Slice sum = 0   def sum_number(n):   
gfDE2a7MKjA,@chiraggurav9249,5 months ago,"Hi Harry, thanks for the videos you make.. Guys like us who don t have a programming background can learn easily from your videos.. Here I don t have a desktop but I watch one chapter a day and take down notes.. I don t want to stop on this journey and your videos help me out.. Love the way you teach and your Puns in the videos..   "
gfDE2a7MKjA,@user-zr3br1bm7v,3 weeks ago,"6:52:09 the code for multiplication table through function-  def table(n):      for i in range(1, 11):   "
gfDE2a7MKjA,@anamikaprasad9002,1 month ago,This course is really helpful. And not just this course but all of the course videos are amazing. Thank you for sharing your knowledge. 
gfDE2a7MKjA,@bhagwatiprasad5603,2 weeks ago,"Sir , Harry this Python Course is very very Helpful for us  "
gfDE2a7MKjA,@ayazuddinansari7575,2 weeks ago,"Harry you are doing a great job, don t stop the good work. You are a help for countless. "
gfDE2a7MKjA,@CBGamingg,6 days ago,"5:56:22    Chapter 7 Practice Set Q5 num = int(input(""Enter the number : ""))  sum = 0    "
gfDE2a7MKjA,@sushmamc8904,9 months ago,This guy just deserves all the respect  .. words are not enough to thank him .. Thanks a ton  
gfDE2a7MKjA,@legendhimself3214,3 weeks ago,5:51:00 - Chapter 7 - Practice set - Question 3  m=int(input( Enter the number:  ))  i=1   
gfDE2a7MKjA,@nsiproduction6278,3 weeks ago,"Dear Harry, This Course Is Great. Thanks   Reached Chapter 9 :) "
gfDE2a7MKjA,@user-dg8vu1zd8l,1 day ago (edited),"(6:06:46) Chap 7: pr 10 Sol: num = int(input(""Enter the number: ""))  a = num    "
gfDE2a7MKjA,@sudeepsharma6917,3 weeks ago,"5:07:57 Chapter 6 -Problem 7 post = input(""enter the FB post :"")    Case_sensitive = post.casefold()    "
gfDE2a7MKjA,@ndplaysff7950,2 weeks ago,"Dear harry, this python course is very nice and helpfull for us! "
gfDE2a7MKjA,@user-yu2jr6vv6l,4 months ago,"Hii Harry bhaiya... I think you should have explained the chapter of Oops before your such chapter in which Oops seems out of the box theory, would much more effective...now I ve noticed it at 8:48:08 hour of stamp....but your overall course is still on next level there is no doubt and thank you so much for creating a big course in a single video, hats off you Harry bhaiya...love you a lot     "
gfDE2a7MKjA,@aksharpatel436,3 weeks ago,1:37:07 very easy to understand 
gfDE2a7MKjA,@ranjitpandit8753,6 days ago (edited),"Chapter 7, problem no 3,  5:51:38 a = int(input(""Enter a number\n""))  i = 1  while i<=10:   "
gfDE2a7MKjA,@dushyantarora4697,1 month ago,6:07:15 Practice 07 Question 09 # Question10: By reversing range a = int(input ( enter the number )) limit = int(input( enter the last digit ))   
gfDE2a7MKjA,@anshikachauhan6395,2 weeks ago,@CodeWithHarry Your videos are actually very helpful  throughout the course . But there is an issue your chapter wise  notes aren t opening up in  my phone can you please suggest any application through which I can go through them. 
gfDE2a7MKjA,@linux2245,10 months ago,9:04:27  Best Python course for everybody... Love this course a lot that I give 5-6hours daily to it... And I guess I am gonna finish it within 1-2days.. I am here to know the syntax of PYTHON and the logic formation is something that would only get by creating Projects.. Thanks bro.. thanks a lot..    
gfDE2a7MKjA,@akshayrao9483,4 weeks ago,6:47:53  Question 6: Write a python program which converts inches to centimeters. Answer: def incm(l):          return l*2.54   
gfDE2a7MKjA,@ankandas7900,1 month ago,Thanks a lot for your help.... I finally learned the language ️ keep up this good work... 
gfDE2a7MKjA,@zoneofmeg,10 days ago,"5:05:20 [CODE:-] name = input(""Enter ypor name:\n"")  a = len(name)    "
gfDE2a7MKjA,@user-jp8sn4rg5h,1 month ago,00:19 Chapter 4  problem solved . Thanks a lot Sir for these videos. 
gfDE2a7MKjA,@sudeepsharma6917,12 days ago,Timestamp 9:07 - This Course is so good 
gfDE2a7MKjA,@piyush6484,1 year ago,"Chapter 0 - Introduction: 00:08:58  Chapter 1 - Modules, Comments & Pip: 00:14:17  Chapter 1 - Practice Set: 00:33:10  Chapter 2 - Variables & Data Types: 00:44:35    "
gfDE2a7MKjA,@srgamerz6546,4 weeks ago,3:03:13 Harry you can change the tuple in new version of python  t[0] = 34  print(t) you can do this and find out. 
gfDE2a7MKjA,@dharinisingh9268,3 weeks ago,6:06:56 chapter-7 (write a program to print reverse table)   
gfDE2a7MKjA,@skelebro9999,2 weeks ago,"5:05:04 here is the syntax -  username = input(""enter username - "")    if (len(username) < 10):    "
gfDE2a7MKjA,@garimayadav8192,1 month ago (edited),Its 7 star video  Gone through this for O Level exam.  Best explanations along with notes and codes with programmes.    
gfDE2a7MKjA,@anandsingh3456,10 days ago,9:15:21   (the name of the employee is harry ) is printed by using function  _init_     and these lines is printed by using  getDetails function 
gfDE2a7MKjA,@mdaamirsiddiqui6059,1 year ago,Be proud of the fact that you have the power to rise above any situation and deliver the best results no matter the circumstances. Excellent work!  
gfDE2a7MKjA,@subhamrai3223,1 month ago,I watched 1.37 min of video and it was very helpful for a python beginer developer like me thanks for this video 
gfDE2a7MKjA,@aradhyasingh1259,1 month ago,(6:45:30) Chapter 8 Practise Set 4 :  def nsum(n):      if n==1:          return 1      return n + nsum(n-1)    
gfDE2a7MKjA,@user-oe1nd4jg6j,2 weeks ago,"hello, harry....this video is helping me a lot...thank you for making out things so simple for me. "
gfDE2a7MKjA,@ratnakarshukla4831,1 month ago,"n = int(input(""enter the number"")  print(""the multiplication table of"", n) for count in range(1, 11):   "
gfDE2a7MKjA,@user-zr3br1bm7v,2 weeks ago,"11:04:18 Multilevel Inheritance , chapter 11, practice set "
gfDE2a7MKjA,@akhileshdawar5147,1 year ago,"Harry can you make a separate video in which you discuss the interview questions related to python,java that would be beneficial for all.️️  "
gfDE2a7MKjA,@56-srivastavpratyush35,3 weeks ago,I wrote my first code today.......and you made this long video just to explain us python is a very great work thank you so much sir thank you so much  
gfDE2a7MKjA,@abhishekpradhan6430,3 weeks ago,time stamp:-5:05:22  Chp 6:-practice set  4   
gfDE2a7MKjA,@akshaymehta4779,5 days ago,Reached till 1:37:14  thankyou sir you are doing an amazing job 
gfDE2a7MKjA,@monikagenius1490,1 month ago (edited),"Chapter 6 practice set-Q4- program to find out whether the username contains less than 10 characters or not.  name=input( ""Enter a username:\n"") if name.count()> 10:   "
gfDE2a7MKjA,@fashikhan7129,11 days ago,thanks for your whole experience in a single video. 
gfDE2a7MKjA,@mohdahmedraza4760,4 weeks ago,"1:37:40 Chap-2_prac-set-6 a=input(""enter the number"") a=int(a)   "
gfDE2a7MKjA,@dharinisingh9268,1 month ago,"5:05:25  Chapter 6 prob 4: username=input(""please enter the username"")   "
gfDE2a7MKjA,@musiclovers5046,2 weeks ago (edited),05:05:05 Ques4) WAP to find a given username containes less than 10 characters or not.  username = input( Enter Username:\n )   
gfDE2a7MKjA,@Eren.947,3 weeks ago,"Ch 6 - Practice Set  problem no.4 username = input(""Enter your name\n"")  a = len(username)    "
gfDE2a7MKjA,@tanishqsapare2956,9 days ago,32:40 Successfully Done  Thank u Bhaiya   
gfDE2a7MKjA,@ushasingh1831,1 month ago,Timestamp:5:13:14 First of all thank you so much for this wonderful video. I have a small request. Please help me with the program of the 7th program of the practice set of chapter 6. I am not able to do it. I tried casefold() function but nothing is working. Please help.  
gfDE2a7MKjA,@vicky71706,1 month ago,Each topic is explained beautifully and with ease. Thank you!! 
gfDE2a7MKjA,@Faheem687,2 weeks ago,"5:05:42  Name = input(""Enter Your name"")  if len(Name)>10:      print(""Your name looks good"")   "
gfDE2a7MKjA,@sudeepsharma6917,3 weeks ago,"for timestamp 4:34:03 -the  program output will be ""greater"" "
gfDE2a7MKjA,@Eren.947,2 weeks ago,"I made this calculator ! print(""\nWelcome to EN Calculator! This code is developed by Eren"")    print(   Operators you can use:    "
gfDE2a7MKjA,@vikaskushwanshi619,6 months ago,"►TimeStamps: Course Logistics: 00:00:00 Chapter 0 - Introduction: 00:08:58 Chapter 1 - Modules, Comments & Pip: 00:14:17    "
gfDE2a7MKjA,@ashwanisharma8181,1 month ago,Harry Brother I am a regular user to watch your video. Thanks a lot for making such a good and easy way to learn new technology. Once again thanks a lot. God bless you 
gfDE2a7MKjA,@prageethperera2581,1 month ago,Best of the best python tutorials in utube.thanks harry...unfortynately it is hindi.it is ok I can manage by subtitles and thanks to sinhala su creators for hindi films in sri lanka.all the best and keep doing the great things. Lot of Love from Sri Lankan subcriber.....   
gfDE2a7MKjA,@zakaullahsarwar,2 weeks ago,"Made the first game of my life Harry, thanks to you!! "
gfDE2a7MKjA,@tanishjain9813,1 month ago,"5:51:35 Chapter loops practice set question 3   number = int(input(""Enter any number to print a table for it \n""))  i=1   "
gfDE2a7MKjA,@brooklyngamer564,8 days ago,"1:37:07  a= input(""enter the first number:"")  b= input(""enter the sencond number:"")  avg=(int(a)+int(b))/2   "
gfDE2a7MKjA,@suryanshagrawal7700,1 year ago (edited),"11:52:12 can t believe that I have completed the video of around 12 hours without skipping any part in couple of days, but really I started from 0 but upto now I learn a lot and lots of things in python, your content is really helpful for us. print(""Thanks Harry"")  "
gfDE2a7MKjA,@mayankkushwaha3145,1 month ago,5:05:24 we will use char = int((57)) if(char<10): Print(number is less than 10) Elif(char>10): Print(number is greater than 10)   
gfDE2a7MKjA,@legendhimself3214,3 weeks ago,"3:19:00 - Chapter 4 - Practice set - 5th  a=(7,0,8,0,0,9) print(a.count(0)) "
gfDE2a7MKjA,@besmart9879,2 weeks ago,Very Nice...your Language is So Simple to Understand. Most programmers didn t explain the VocubalAry of programming but u explain it. 
gfDE2a7MKjA,@user-nk7fr1dm3i,3 weeks ago (edited),"6:36:36   Chapter 8 problem 1: def great(num1,num2,num3):      return max(num1,num2,num3)  a=great(2,3,4)   "
